Time Format:
	[Tag, Data*], Tag \in {RANGE, INSTANT, PERIOD, UNK}
		[RANGE, <begin_time, end_time>]
		[INSTANT, <time>]
		[PERIOD, <year>, <month>, <week>, <day>]
			e.g. [PERIOD, 1,4,0,1] is a year, 4 months, and a day
			e.g. [PERIOD, 1,0,2,1] is a year, 2 weeks, and a day
			     [PERIOD, 0,1,3,0] is a month and 3 weeks (this shouldn't happen)
		[UNK, <original_expression>]
	Special Characters:
		x: "unbound time," usually in part of a range to denote positive and
		   negative infinity. These correspond to PAST_REF and FUTURE_REF when seen
		NOW: "now," denoting the time of publication; used in PAST_REF, FUTURE_REF,
			and PRESENT_REF
		concretely:
			[RANGE,x,NOW] => PAST_REF
			[RANGE,NOW,x] => FUTURE_REF
			[INSTANT,NOW] => PRESENT_REF


Timex ID | Sentence ID | Document ID | Document Filename | Document Publication Time | Timex Value | Timex String (tokenized) | Sentence String (raw)
953|2161|149|./wsj_0157_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1994-01-01T00:00:00+00:00,1995-01-01T00:00:00+00:00]|five years| The stock  would   be  redeemed in five  years , subject to terms of the surviving company's debt.
955|2164|150|./wsj_0667_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-10-29T00:00:00+00:00]|yesterday| Shoney's Inc. said  it will  report  a  write-off  of  $2.5 million , or  seven cents  a share, for its  fourth quarter ended yesterday .
954|2164|150|./wsj_0667_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-10-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|fourth quarter| Shoney's Inc. said  it will  report  a  write-off  of  $2.5 million , or  seven cents  a share, for its  fourth quarter ended yesterday .
956|2165|150|./wsj_0667_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1988-01-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|1988| The restaurant operator  cited  transaction  costs  from its  1988 recapitalization  as a result of a  $160 million restructuring  of its bank debt.
957|2166|150|./wsj_0667_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-01-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|1989| The  write-off  will be  reported  as an extraordinary item in the company's  1989 operating results .
958|2168|150|./wsj_0667_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1990-01-01T00:00:00+00:00,1991-01-01T00:00:00+00:00]|next year| The combined  effect  of these  changes  is  expected to save  the company about  $4 million  in interest expenses  next year , or  six cents  a share.
959|2169|150|./wsj_0667_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1988-01-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|1988| Shoney's said  the latest  restructuring affected  bank indebtedness that was  incurred to finance $585 million  of the company's  $728 million recapitalization  that  took  place  in 1988 .
960|2172|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[INSTANT,1998-03-01T00:00:00+00:00]|Sunday| JERUSALEM  ( AP ) _ Top Israeli officials  sent  strong new  signals Sunday  that  Israel wants to withdraw  from  southern Lebanon , where a
costly  war  of attrition has been steadily  claiming  soldiers' lives.
961|2173|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[INSTANT,1998-03-01T00:00:00+00:00]|Sunday| Prime Minister Benjamin Netanyahu told  his  Cabinet  on  Sunday 
that  Israel  was  willing to withdraw  from  southern Lebanon  provided
 Israel 's northern frontier  could  be  secured .
962|2175|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[RANGE,1978-01-01T00:00:00+00:00,1979-01-01T00:00:00+00:00]|1978| That  1978 resolution calls  for  Israel 's unconditional  withdrawal 
from the self-declared security zone it  occupies  in  south Lebanon ,
and for the  deployment  of the Lebanese army and  U.N.  forces  to ensure  security along the Lebanese-Israeli border.
963|2176|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[INSTANT,1998-02-27T00:00:00+00:00]|Friday| On  Friday ,  Netanyahu said  he  had  `` no  qualms'' about
 implementing  the  U.N.  resolution, as long as  Israel had  ``the
necessary security safeguards.''
964|2177|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[INSTANT,1998-03-01T00:00:00+00:00]|Sunday| Cabinet minister Michael Eitan said Sunday  that  Netanyahu 's
 remarks marked  a substantive  change  in  Israel 's position.
965|2181|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[INSTANT,1998-03-01T00:00:00+00:00]|today| ``This is a new thing...it means that we are  willing to talk today  _ full stop _ about security,''  Lubrani told Israel 's  Channel 
One.
966|2184|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[RANGE,1985-01-01T00:00:00+00:00,1986-01-01T00:00:00+00:00]|1985| Since  1985  _  when  the Israelis  created  a security buffer zone
 southern Lebanon  _ nearly  200  Israeli soldiers have been  killed fighting Hezbollah  and other guerrillas.
967|2185|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[INSTANT,1998-02-16T00:00:00+00:00]|Last week| Last week ,  Hezbollah 
fighters  killed three  Israeli soldiers and seriously  wounded six 
others.
968|2186|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[RANGE,1997-01-01T00:00:00+00:00,1998-01-01T00:00:00+00:00]|last year| The Israelis  suffered  a record  39 deaths  in  southern Lebanon last year .
969|2187|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[RANGE,1997-02-01T00:00:00+00:00,1997-03-01T00:00:00+00:00]|last February| In addition,  73  soldiers were  killed  en route to  Lebanon when two  military helicopters  crashed last February .
971|2188|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[INSTANT,1998-02-16T00:00:00+00:00]|last week| The Maariv newspaper  said Sunday  that  Netanyahu 's  comments last
week  were in response to  signals  from  Syria  that it  wants to renew 
the long-stalled peace  talks  between the  two  countries.
970|2188|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[INSTANT,1998-03-01T00:00:00+00:00]|Sunday| The Maariv newspaper  said Sunday  that  Netanyahu 's  comments last
week  were in response to  signals  from  Syria  that it  wants to renew 
the long-stalled peace  talks  between the  two  countries.
972|2189|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[INSTANT,1998-02-16T00:00:00+00:00]|last week| The newspaper,  quoting  ``secret  reports ,''  said Syria  had  indicated  its interest  in resuming talks in remarks made last week 
by the  Syrian ambassador to  Washington , Walid Mualem ,  in  a  lecture 
to a closed forum in  Baltimore .
976|2192|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[RANGE,x,NOW]|time| Defense  Minister Yitzhak Mordechai  was the first senior Israeli
official to  refer  to  U.N.  resolution  425 in  a  speech six weeks ago ,
 saying at  the  time  he was  willing to withdraw  troops  in exchange 
for  guarantees  that  Israel would not  be  attacked .
975|2192|151|./APW19980301.0720.tml.xml|1998-03-01T14:11:00.000000000|[INSTANT,1998-01-05T00:00:00+00:00]|six weeks ago| Defense  Minister Yitzhak Mordechai  was the first senior Israeli
official to  refer  to  U.N.  resolution  425 in  a  speech six weeks ago ,
 saying at  the  time  he was  willing to withdraw  troops  in exchange 
for  guarantees  that  Israel would not  be  attacked .
977|2195|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1990-02-01T00:00:00+00:00]|Feb. 1| Mr. Schwarz, 52 years old , will  succeed Daniel P. Davison Feb. 1 ,  soon after Mr. Davison reaches  the company's mandatory retirement  age of  65 .
978|2203|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,x,NOW]|recently| U.S. Trust recently introduced  certain mutual-fund products, which allow it to serve customers with minimum deposits of  $250,000 .
979|2205|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,NOW]|now| "We have always  taken  smaller accounts, but  now  we are  looking  for smaller accounts that will grow,"  Mr. Schwarz says .
983|2208|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1987-01-01T00:00:00+00:00,1988-01-01T00:00:00+00:00]|1987| Quarterly  net income  this year  has  risen  just  over comparable periods in 1988 , when year-end net was  below the  1987 level .
982|2208|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1988-01-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|1988| Quarterly  net income  this year  has  risen  just  over comparable periods in 1988 , when year-end net was  below the  1987 level .
981|2208|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-01-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|this year| Quarterly  net income  this year  has  risen  just  over comparable periods in 1988 , when year-end net was  below the  1987 level .
980|2208|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,0,3,0,0]|Quarterly| Quarterly  net income  this year  has  risen  just  over comparable periods in 1988 , when year-end net was  below the  1987 level .
985|2209|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,1,0,0,0]|a year| In this year's third quarter , for example, net was  $10.5 million , or  $1.05  a share, compared with  $10.3 million , or  $1.02  a share,  a year earlier .
984|2209|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|this year's third quarter| In this year's third quarter , for example, net was  $10.5 million , or  $1.05  a share, compared with  $10.3 million , or  $1.02  a share,  a year earlier .
986|2210|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1989-09-30T00:00:00+00:00]|Sept. 30| Assets  as of Sept. 30 fell to $2.46 billion from about  $2.77 billion .
987|2211|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-01-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|this year| "We  will  have  a reasonably flat year  this year ,"  Mr. Schwarz says .
988|2212|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1990-01-01T00:00:00+00:00,1991-01-01T00:00:00+00:00]|1990| Mr. Schwarz  also  said  costs associated with  U.S. Trust 's planned move to midtown  Manhattan  from  Wall Street  will  continue  to be  a drag  on earnings  through 1990 .
989|2214|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1974-01-01T00:00:00+00:00,1975-01-01T00:00:00+00:00]|1974| Mr. Schwarz 's father was  a  U.S. Trust  trustee until 1974 .
990|2215|152|./wsj_0927_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1990-02-01T00:00:00+00:00]|Feb. 1| U.S. Trust  also  created a four-member office  of the chairman, effective  Feb. 1 .
991|2224|153|./wsj_0811_orig.tml.xml|1989-10-27T00:00:00.000000000|[INSTANT,2004-11-01T00:00:00+00:00]|Nov. 1, 2004| The gross proceeds from the  sale  of the notes, which will be  due on Nov. 1, 2004 , will be  used to reduce  existing debt and for general corporate purposes, the company  said .
992|2231|153|./wsj_0811_orig.tml.xml|1989-10-27T00:00:00.000000000|[INSTANT,1989-10-26T00:00:00+00:00]|yesterday| Blockbuster  shares  closed yesterday  at  $18.75 , down  $1.125 , in  New York Stock Exchange  trading.
993|2232|154|./wsj_1015_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,x,NOW]|second consecutive day| Tokyo  stocks  closed  easier for the  second consecutive day ,  finishing  at the intraday low on index-linked investment trust fund  selling  toward the end of the afternoon  session .
994|2236|154|./wsj_1015_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1989-10-24T00:00:00+00:00]|Tuesday| Volume on the first section was  estimated  at  1 billion  shares, up from  914 million Tuesday .
995|2238|154|./wsj_1015_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1989-10-26T00:00:00+00:00]|Thursday| In early  trading  in  Tokyo Thursday , the Nikkei index  rose 145.45  points to  35587.85 .
996|2304|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-09-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|September| The portion of OTC volume attributable to program trading isn't  known , as it is on the  New York Stock Exchange , where it  amounted  to more than  13% in September .
997|2310|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-10-01T00:00:00+00:00,1989-11-01T00:00:00+00:00]|this month| But the big, often tumultuous  slide  in stock prices  this month  has  turned  some of those who have been  profiting  from the practice  against  it.
998|2312|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,NOW]|now| "We were n't  as  concerned until  they  became  sell programs,"  says Mr. DaPuzzo , who  now thinks  it  adds  unnecessary volatility.
1000|2317|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,NOW]|these days| Of course, there were sell  programs in past years , too, but they  seem to hurt  market makers more painfully  these days .
999|2317|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,x,NOW]|past years| Of course, there were sell  programs in past years , too, but they  seem to hurt  market makers more painfully  these days .
1001|2318|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1987-01-01T00:00:00+00:00,1988-01-01T00:00:00+00:00]|1987| That's largely because of defensive measures they  adopted after  the  1987 crash ,  when  individual investors  fled  the market and trading activity  dwindled .
1004|2334|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[PERIOD,0,0,0,1]|the day| Eight  trading days after Oct. 12 ,  the day before  the stock market  plunge , for instance, the  Nasdaq Composite  had  fallen 4.3% , compared with  3.3%  for the  SampP 500 ,  3.5%  for the  New York Stock Exchange Composite Index  and  3.6%  for the industrial average.
1003|2334|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-10-12T00:00:00+00:00]|Oct. 12| Eight  trading days after Oct. 12 ,  the day before  the stock market  plunge , for instance, the  Nasdaq Composite  had  fallen 4.3% , compared with  3.3%  for the  SampP 500 ,  3.5%  for the  New York Stock Exchange Composite Index  and  3.6%  for the industrial average.
1002|2334|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[PERIOD,0,0,0,8]|Eight trading days| Eight  trading days after Oct. 12 ,  the day before  the stock market  plunge , for instance, the  Nasdaq Composite  had  fallen 4.3% , compared with  3.3%  for the  SampP 500 ,  3.5%  for the  New York Stock Exchange Composite Index  and  3.6%  for the industrial average.
1006|2336|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-10-27T00:00:00+00:00]|Friday| Three days later , as of  Friday 's  close , the  Nasdaq Composite  was  down 6% , compared with  5.9%  for the industrial average,  5.7%  for the  SampP 500  and  5.8%  for the  Big Board Composite .
1005|2336|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[PERIOD,0,0,0,3]|Three days| Three days later , as of  Friday 's  close , the  Nasdaq Composite  was  down 6% , compared with  5.9%  for the industrial average,  5.7%  for the  SampP 500  and  5.8%  for the  Big Board Composite .
1007|2339|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-10-27T00:00:00+00:00]|Friday| ---

   Friday's Market Activity 

   The  Nasdaq Composite Index tumbled 5.39 , or  1.2% to 452.76 on Friday .
1008|2340|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[UNK,1989-WXX]|the week| For the week , the index  dropped 3.8% .
1009|2341|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-10-27T00:00:00+00:00]|Friday| Weakness  in big technology stocks  hurt  the composite as well as the  Nasdaq  100  Index , which  fell 1.4% , or  6.43 ,  on Friday ,  to 437.68 .
1010|2343|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-10-27T00:00:00+00:00]|Friday| Friday 's trading volume  totaled 132.8 million  shares.
1011|2344|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-10-01T00:00:00+00:00,1989-11-01T00:00:00+00:00]|October| The average daily share turnover  for October  is  almost  148 million  shares .
1012|2348|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,NOW]|now| LIN now plans to dole  out  $42  a share in cash, up from the  earlier $20  amount .
1013|2351|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-10-26T00:00:00+00:00]|Thursday| The stock  fell 7/8 Thursday  amid  concerns  over  problems  discovered with the chip.
1014|2352|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[PERIOD,0,0,2,0]|two to three weeks| Intel told  analysts that the company will  resume shipments  of the chips  within two  to  three  weeks .
1016|2356|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1988-01-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|last year| The company  said  its  third-quarter  earnings will probably be  lower  than the  16 cents  a share  it  reported last year , despite a  rise  in the company's revenue.
1015|2356|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|third - quarter| The company  said  its  third-quarter  earnings will probably be  lower  than the  16 cents  a share  it  reported last year , despite a  rise  in the company's revenue.
1017|2357|155|./wsj_0585_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1988-07-01T00:00:00+00:00,1988-10-01T00:00:00+00:00]|the 1988 quarter| Kirschner earned $376,000  on revenue of  $14.5 million in the 1988 quarter .
1018|2359|156|./wsj_0555_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,2007-03-15T00:00:00+00:00]|March 15, 2007| Waxman Industries Inc. said  holders of  $6,542,000  face amount of its  6 1/4%  convertible subordinated debentures,  due March 15, 2007 , have  elected to convert  the debt into  about 683,000  common shares.
1020|2363|157|./wsj_0805_orig.tml.xml|1989-10-27T00:00:00.000000000|[INSTANT,1989-11-01T00:00:00+00:00]|later this year| CMS ENERGY Corp. said  management  would recommend  to its board  today  that its common stock dividend be  reinstated  at a "modest level"  later this year .
1019|2363|157|./wsj_0805_orig.tml.xml|1989-10-27T00:00:00.000000000|[INSTANT,1989-10-27T00:00:00+00:00]|today| CMS ENERGY Corp. said  management  would recommend  to its board  today  that its common stock dividend be  reinstated  at a "modest level"  later this year .
1021|2364|157|./wsj_0805_orig.tml.xml|1989-10-27T00:00:00.000000000|[RANGE,1984-07-01T00:00:00+00:00,1984-10-01T00:00:00+00:00]|the third quarter of 1984| The  Dearborn ,  Mich. , energy company  stopped paying  a dividend  in the third quarter of 1984  because of  troubles  at its  Midland  nuclear plant.
1023|2365|157|./wsj_0805_orig.tml.xml|1989-10-27T00:00:00.000000000|[RANGE,1988-07-01T00:00:00+00:00,1988-10-01T00:00:00+00:00]|a year ago| In addition,  CMS reported third-quarter  net of  $68.2 million , or  83 cents  a share,  up from $66.8 million , or  81 cents  a share,  a year ago .
1022|2365|157|./wsj_0805_orig.tml.xml|1989-10-27T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|third - quarter| In addition,  CMS reported third-quarter  net of  $68.2 million , or  83 cents  a share,  up from $66.8 million , or  81 cents  a share,  a year ago .
1025|2366|158|./wsj_0136_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1989-09-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|Sept. 30| Oshkosh Truck Corp. ,  Oshkosh ,  Wis. ,  estimated  earnings for its  fourth quarter ended Sept. 30 fell 50%  to  75%  below the year-earlier  $4.5 million , or  51 cents  a share.
1024|2366|158|./wsj_0136_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1998-10-01T00:00:00+00:00,1999-01-01T00:00:00+00:00]|fourth quarter| Oshkosh Truck Corp. ,  Oshkosh ,  Wis. ,  estimated  earnings for its  fourth quarter ended Sept. 30 fell 50%  to  75%  below the year-earlier  $4.5 million , or  51 cents  a share.
1026|2367|158|./wsj_0136_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1989-01-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|the fiscal year| The truck maker  said  the significant  drop  in net income  will  result  in lower earnings for  the fiscal year .
1027|2368|158|./wsj_0136_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1989-01-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|fiscal 1988| In fiscal 1988 , the company  earned $17.3 million , or  $1.92  a share, on revenue of  $352.9 million .
1028|2372|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|the third quarter| General Motors Corp. 's big defense and automotive electronics unit,  GM Hughes Electronics ,  said  net income  fell 22% in the third quarter , reflecting declining military spending and slumping  GM  vehicle  production .
1029|2375|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1989-10-25T00:00:00+00:00]|yesterday| GM closed  down  $1.875 at $44.875  in  New York Stock Exchange trading yesterday .
1030|2376|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1989-10-26T00:00:00+00:00]|this morning| Earnings  for  GM  common stock, reflecting the performance of  GM 's core automotive  operations , will be  disclosed this morning .
1031|2380|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-12-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|year end| Profit at the unit  fell to $110.6 million , or  37 cents  a share,  from $142.4 million , or  45 cents  a share, largely because of a  $24 million  one-time  charge  associated with  Hughes 's  previously announced plan to reduce  employment by  at least 6,000  people  by year end .
1032|2382|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1988-10-01T00:00:00+00:00,1988-11-01T00:00:00+00:00]|a year ago| In addition,  GM 's North American vehicle production  fell 8.4% from a year ago , which  hurt Delco Electronic 's earnings, a company spokesman  said .
1033|2384|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,0,9,0,0]|the nine months| In the  nine  months ,  GM Hughes  net  fell 6.6% to $486.6 million , or  $1.48  a share,  from $521 million , or  $1.58  a share.
1034|2387|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,1,0,0,0]|a year| The finance unit  attributed  the  decline  to  higher  borrowing costs  compared with  a year earlier .
1035|2390|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,0,9,0,0]|the first nine months| In the first  nine  months ,  GMAC 's earnings  fell 8% to $859.5 million from $930.2 million .
1036|2391|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|third - quarter| At  EDS ,  third-quarter  profit  jumped 16% to  a record  $110.9 million , or  93 cents  a share,  from $95.9 million , or  79 cents  a share.
1037|2393|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,0,9,0,0]|the nine months| In the  nine  months ,  EDS earned $315.8 million , or  $2.62  a share, up  13% from $280.7 million , or  $2.30  a share.
1039|2395|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,1,0,0,0]|a year| Revenue from non-GM accounts was  45%  of  EDS 's total business in the latest  nine  months , compared with  40% a year earlier .
1038|2395|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,0,9,0,0]|the latest nine months| Revenue from non-GM accounts was  45%  of  EDS 's total business in the latest  nine  months , compared with  40% a year earlier .
1040|2396|159|./wsj_0950_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1990-01-01T00:00:00+00:00,1991-01-01T00:00:00+00:00]|the end of 1990| The company has  said  it  wants to boost  non-GM revenue  to at least  50%  of its total business  by the end of 1990 .
1042|2404|160|./wsj_0026_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1988-01-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|1988| Imports of the types of watches that  now  will be  eligible  for duty-free treatment  totaled  about  $37.3 million  in  1988 , a relatively small share of the  $1.5 billion  in  U.S.  watch imports that year,  according  to an aide to  U.S. Trade  Representative Carla Hills .
1041|2404|160|./wsj_0026_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,NOW]|now| Imports of the types of watches that  now  will be  eligible  for duty-free treatment  totaled  about  $37.3 million  in  1988 , a relatively small share of the  $1.5 billion  in  U.S.  watch imports that year,  according  to an aide to  U.S. Trade  Representative Carla Hills .
1043|2406|161|./wsj_1031_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1989-11-08T00:00:00+00:00]|Nov. 8| The giant foods, tobacco and brewing company  said  it will  issue  common-share purchase rights to shareholders of  record Nov. 8 .
1044|2409|161|./wsj_1031_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1989-09-30T00:00:00+00:00]|Sept. 30| As of  Sept. 30 ,  Philip Morris had 926 million  shares outstanding.
1045|2410|161|./wsj_1031_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,1989-09-26T00:00:00+00:00]|yesterday| In composite trading on the  New York Stock Exchange ,  Philip Morris  shares  closed yesterday  at  $43.50  each, down  $1 .
1046|2411|162|./wsj_0637_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-11-01T00:00:00+00:00]|around Nov. 1| John Labatt Ltd. said  it  plans  a private  placement  of  150 million Canadian dollars  ( US $127.5 million ) in preferred shares, to be  completed around Nov. 1 .
1047|2413|162|./wsj_0637_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1994-12-31T00:00:00+00:00]|Dec. 31, 1994| The preferred shares will  carry  a floating annual dividend equal to  72%  of the 30-day bankers' acceptance rate  until Dec. 31, 1994 .
1048|2416|162|./wsj_0637_orig.tml.xml|1989-10-30T00:00:00.000000000|[RANGE,1994-01-01T00:00:00+00:00,1995-01-01T00:00:00+00:00]|the end of 1994| The shares are  redeemable after the end of 1994 .
1049|2417|162|./wsj_0637_orig.tml.xml|1989-10-30T00:00:00.000000000|[UNK,PXM]|the next 12 to 18 months| Mr. Vaux said  the share issue is part of a  strategy to strengthen Labatt 's balance sheet  in anticipation of acquisitions  to be  made during the next  12  to  18  months .
1050|2418|162|./wsj_0637_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,NOW]|currently| Labatt 's  has  no takeover bids outstanding  currently , he  said .
1051|2421|163|./wsj_0505_orig.tml.xml|1989-10-31T00:00:00.000000000|[INSTANT,1989-10-30T00:00:00+00:00]|yesterday| Weisfield's  shares  soared  on the  announcement yesterday , closing up  $11  to  close  at  $50  in national over-the-counter  trading .
1052|2424|163|./wsj_0505_orig.tml.xml|1989-10-31T00:00:00.000000000|[INSTANT,1989-12-15T00:00:00+00:00]|Dec. 15| They  said  they  expect  the  transaction  to be  completed by Dec. 15 .
1054|2426|163|./wsj_0505_orig.tml.xml|1989-10-31T00:00:00.000000000|[INSTANT,1989-01-31T00:00:00+00:00]|Jan. 31| In the fiscal year ended Jan. 31 , the company  reported sales  of  $59.5 million  and pretax  profit  of  $2.9 million .
1053|2426|163|./wsj_0505_orig.tml.xml|1989-10-31T00:00:00.000000000|[PERIOD,1,0,0,0]|the fiscal year| In the fiscal year ended Jan. 31 , the company  reported sales  of  $59.5 million  and pretax  profit  of  $2.9 million .
1056|2428|163|./wsj_0505_orig.tml.xml|1989-10-31T00:00:00.000000000|[INSTANT,NOW]|currently| It has  said  it  hopes to control 5%  of jewelry  business  in the  U.S. by 1992 ;  currently  it  controls about  2% .
